Location,Time,AgeGrp,AgeGrpStart,PopMale,PopFemale,PopTotal
World,2029,38,38,62030.245,59100.592,121130.837
World,2029,39,39,62497.127,59694.505,122191.632
World,2029,40,40,61321.23,58773.017,120094.246
World,2029,41,41,60597.656,58269.075,118866.731
World,2029,42,42,59722.573,57681.122,117403.694
World,2029,43,43,58127.601,56390.459,114518.061
World,2029,44,44,56493.994,55029.483,111523.477
World,2029,45,45,54991.952,53716.577,108708.528
World,2029,46,46,54297.804,53150.067,107447.87
World,2029,47,47,53332.898,52321.145,105654.043
World,2029,48,48,51641.895,50801.245,102443.14
World,2029,49,49,50152.137,49492.577,99644.715
World,2029,50,50,48421.319,47945.488,96366.807
World,2029,51,51,46939.287,46658.304,93597.591
World,2029,52,52,46184.317,46108.864,92293.181
World,2029,53,53,45666.654,45816.757,91483.41
World,2029,54,54,45347.995,45703.929,91051.924
World,2029,55,55,45241.607,45797.69,91039.297
World,2029,56,56,44816.147,45599.81,90415.958
World,2029,57,57,44267.821,45297.851,89565.671
World,2029,58,58,43826.788,45072.209,88898.997
World,2029,59,59,42901.158,44336.196,87237.354
World,2029,60,60,41624.785,43352.247,84977.032
World,2029,61,61,39720.563,41696.673,81417.236
World,2029,62,62,38012.431,40173.1,78185.531
World,2029,63,63,37428.674,39846.154,77274.828
World,2029,64,64,36671.408,39353.189,76024.598
World,2029,65,65,36125.565,39088.505,75214.069
World,2029,66,66,34319.609,37472.49,71792.098
World,2029,67,67,30194.486,33386.689,63581.175
World,2029,68,68,27441.971,30760.089,58202.06
World,2029,69,69,26415.5,29967.88,56383.38
World,2029,70,70,25732.453,29529.171,55261.624
World,2029,71,71,25413.05,29510.592,54923.643
World,2029,72,72,24149.001,28467.258,52616.259
World,2029,73,73,22644.386,27147.466,49791.851
World,2029,74,74,21369.863,26053.542,47423.405
World,2029,75,75,19691.827,24423.209,44115.036
World,2029,76,76,18278.654,23092.989,41371.643
World,2029,77,77,16712.252,21503.385,38215.637
World,2029,78,78,15118.342,19797.701,34916.043
World,2029,79,79,13699.158,18249.852,31949.01
World,2029,80,80,12111.604,16369.938,28481.542
World,2029,81,81,10777.221,14782.883,25560.105
World,2029,82,82,9439.332,13215.835,22655.166
World,2029,83,83,7850.627,11260.933,19111.559
World,2029,84,84,6587.416,9683.632,16271.048
World,2029,85,85,5748.993,8690.856,14439.849
World,2029,86,86,4960.667,7794.519,12755.185
World,2029,87,87,4236.843,6985.2,11222.043
World,2029,88,88,3575.781,6190.65,9766.431
World,2029,89,89,2934.876,5334.947,8269.823
World,2029,90,90,2358.716,4490.841,6849.557
World,2029,91,91,1875.806,3754.03,5629.836
World,2029,92,92,1454.791,3081.646,4536.436
World,2029,93,93,1095.783,2464.829,3560.612
World,2029,94,94,799.503,1911.931,2711.434
World,2029,95,95,566.092,1439.407,2005.499
World,2029,96,96,393.986,1073.566,1467.553
World,2029,97,97,268.012,782.622,1050.634
World,2029,98,98,177.387,552.627,730.014
World,2029,99,99,113.084,376.887,489.971
World,2029,100+,100,163.958,645.787,809.745
World,2030,0,0,66690.467,63756.541,130447.009
World,2030,1,1,66158.832,63282.554,129441.385
World,2030,2,2,65870.081,62976.358,128846.439
World,2030,3,3,65661.654,62739.993,128401.647
World,2030,4,4,65489.643,62533.732,128023.375
World,2030,5,5,65355.05,62358.599,127713.649
World,2030,6,6,65181.522,62134.237,127315.758
World,2030,7,7,65104.45,62000.042,127104.492
World,2030,8,8,65369.918,62218.234,127588.152
World,2030,9,9,65865.463,62623.055,128488.519
World,2030,10,10,67151.831,63664.183,130816.014
World,2030,11,11,68504.26,64816.704,133320.964
World,2030,12,12,69616.827,65814.853,135431.681
World,2030,13,13,70672.823,66708.568,137381.391
World,2030,14,14,70743.951,66694.025,137437.976
World,2030,15,15,70715.996,66600.466,137316.462
World,2030,16,16,70845.458,66652.694,137498.152
World,2030,17,17,71092.787,66794.669,137887.456
World,2030,18,18,70769.141,66416.058,137185.199
World,2030,19,19,69917.33,65584,135501.329
World,2030,20,20,69582.74,65243.772,134826.513
World,2030,21,21,69113.526,64803.319,133916.845
World,2030,22,22,68237.313,64004.899,132242.212
World,2030,23,23,67218.066,63087.346,130305.412
World,2030,24,24,66252.899,62223.287,128476.186
World,2030,25,25,65446.141,61499.103,126945.243
World,2030,26,26,64675.226,60820.877,125496.103
World,2030,27,27,63946.371,60195.495,124141.866
World,2030,28,28,63438.456,59750.294,123188.75
World,2030,29,29,63216.76,59538.952,122755.712
World,2030,30,30,62497.222,58900.129,121397.351
World,2030,31,31,61563.937,58102.007,119665.944
World,2030,32,32,61173.586,57794.204,118967.79
World,2030,33,33,60980.635,57641.592,118622.227
World,2030,34,34,60868.417,57573.146,118441.563
World,2030,35,35,60685.97,57458.536,118144.506
World,2030,36,36,60429.823,57326.431,117756.254
World,2030,37,37,60349.071,57385.923,117734.993
World,2030,38,38,60567.685,57703.88,118271.565
World,2030,39,39,61810.68,58971.052,120781.732
World,2030,40,40,62272.342,59560.945,121833.288
World,2030,41,41,61093.554,58636.494,119730.048
World,2030,42,42,60340.082,58127.431,118467.512
World,2030,43,43,59477.952,57538.973,117016.925
World,2030,44,44,57854.007,56243.392,114097.399
World,2030,45,45,56224.01,54879.84,111103.85
World,2030,46,46,54715.976,53562.889,108278.864
World,2030,47,47,54012.035,52990.233,107002.268
World,2030,48,48,53048.382,52155.166,105203.548
World,2030,49,49,51343.693,50627.634,101971.326
World,2030,50,50,49848.215,49311.213,99159.428
World,2030,51,51,48105.171,47756.096,95861.268
World,2030,52,52,46600.925,46458.977,93059.902
World,2030,53,53,45830.315,45898.884,91729.199
World,2030,54,54,45283.047,45593.567,90876.614
World,2030,55,55,44944.123,45468.088,90412.212
World,2030,56,56,44813.143,45547.45,90360.592
World,2030,57,57,44364.22,45335.711,89699.931
World,2030,58,58,43791.991,45018.522,88810.514
World,2030,59,59,43319.832,44774.953,88094.785
World,2030,60,60,42364.726,44020.58,86385.306
World,2030,61,61,41061.07,43016.262,84077.332
World,2030,62,62,39133.446,41341.443,80474.89
World,2030,63,63,37403.179,39797.209,77200.388
World,2030,64,64,36780.618,39440.546,76221.164
World,2030,65,65,35988.925,38918.346,74907.272
World,2030,66,66,35403.19,38620.869,74024.058
World,2030,67,67,33578.224,36981.897,70560.121
World,2030,68,68,29481.353,32897.592,62378.945
World,2030,69,69,26735.093,30260.01,56995.103
World,2030,70,70,25678.135,29433.393,55111.529
World,2030,71,71,24954.854,28952.215,53907.069
World,2030,72,72,24585.961,28883.902,53469.863
World,2030,73,73,23299.324,27806.545,51105.87
World,2030,74,74,21779.025,26455.181,48234.207
World,2030,75,75,20484.191,25324.13,45808.321
World,2030,76,76,18805.619,23670.322,42475.941
World,2030,77,77,17384.573,22310.313,39694.886
World,2030,78,78,15821.387,20698.86,36520.247
World,2030,79,79,14237.587,18976.654,33214.241
World,2030,80,80,12823.308,17409.612,30232.92
World,2030,81,81,11268.077,15538.322,26806.399
World,2030,82,82,9957.1,13952.1,23909.199
World,2030,83,83,8650.681,12389.333,21040.014
World,2030,84,84,7124.905,10470.768,17595.673
World,2030,85,85,5914.337,8925.427,14839.765
World,2030,86,86,5109.92,7945.679,13055.599
World,2030,87,87,4356.286,7058.715,11415.001
World,2030,88,88,3668.858,6255.851,9924.71
World,2030,89,89,3049.585,5476.756,8526.341
World,2030,90,90,2461.863,4654.806,7116.669
World,2030,91,91,1941.759,3856.443,5798.203
World,2030,92,92,1512.897,3167.736,4680.633
World,2030,93,93,1148.255,2551.401,3699.656
World,2030,94,94,844.917,1998.906,2843.823
World,2030,95,95,601.317,1516.894,2118.211
World,2030,96,96,414.593,1115.469,1530.063
World,2030,97,97,280.87,811.456,1092.326
World,2030,98,98,186.049,575.972,762.021
World,2030,99,99,119.766,394.968,514.735
World,2030,100+,100,176.407,684.506,860.914
World,2031,0,0,66827.746,63922.16,130749.906
World,2031,1,1,66293.936,63451.814,129745.75
World,2031,2,2,65980.938,63128.315,129109.252
World,2031,3,3,65738.829,62864.137,128602.966
World,2031,4,4,65553.253,62646.539,128199.791
World,2031,5,5,65396.736,62452.732,127849.469
World,2031,6,6,65275.186,62287.375,127562.561
World,2031,7,7,65113.043,62071.514,127184.558
World,2031,8,8,65045.541,61945.232,126990.773
World,2031,9,9,65318.539,62170.007,127488.546
World,2031,10,10,65818.569,62578.951,128397.52
World,2031,11,11,67105.003,63622.791,130727.794
World,2031,12,12,68453.87,64775.165,133229.035
World,2031,13,13,69561.009,65771.871,135332.88
World,2031,14,14,70609.39,66662.611,137272.002
World,2031,15,15,70675.307,66646,137321.307
World,2031,16,16,70656.687,66558.66,137215.348
World,2031,17,17,70805.037,66625.536,137430.573
World,2031,18,18,71076.832,66789.395,137866.227
World,2031,19,19,70777.475,66433.045,137210.519
World,2031,20,20,69946.207,65617.114,135563.32
World,2031,21,21,69633.299,65284.367,134917.666
World,2031,22,22,69163.782,64834.27,133998.052
World,2031,23,23,68267.874,64016.109,132283.982
World,2031,24,24,67210.451,63070.467,130280.917
World,2031,25,25,66231.09,62187.004,128418.094
World,2031,26,26,65403.727,61440.507,126844.234
World,2031,27,27,64600.398,60746.385,125346.783
World,2031,28,28,63854.381,60110.001,123964.383
World,2031,29,29,63331.397,59658.139,122989.536
World,2031,30,30,63091.13,59442.217,122533.346
World,2031,31,31,62365.997,58801.591,121167.587
World,2031,32,32,61421.053,58000.876,119421.928
World,2031,33,33,61045.394,57694.535,118739.929
World,2031,34,34,60834.978,57537.046,118372.024
World,2031,35,35,60726.474,57468.557,118195.031
World,2031,36,36,60513.121,57346.687,117859.808
World,2031,37,37,60245.957,57210.724,117456.682
World,2031,38,38,60168.935,57266.268,117435.202
World,2031,39,39,60350.861,57575.633,117926.493
World,2031,40,40,61587.724,58838.393,120426.118
World,2031,41,41,62044.088,59424.098,121468.186
World,2031,42,42,60836.075,58494.825,119330.9
World,2031,43,43,60095.393,57985.37,118080.764
World,2031,44,44,59202.48,57391.221,116593.701
World,2031,45,45,57581.823,56092.773,113674.596
World,2031,46,46,55946.01,54725.037,110671.047
World,2031,47,47,54429.52,53402.502,107832.023
World,2031,48,48,53725.344,52823.092,106548.436
World,2031,49,49,52746.641,51979.452,104726.093
World,2031,50,50,51036.683,50444.288,101480.97
World,2031,51,51,49526.802,49118.987,98645.788
World,2031,52,52,47762.238,47554.31,95316.548
World,2031,53,53,46246.08,46248.355,92494.436
World,2031,54,54,45447.312,45675.794,91123.106
World,2031,55,55,44880.82,45358.3,90239.12
World,2031,56,56,44518.702,45219.188,89737.89
World,2031,57,57,44363.267,45284.169,89647.436
World,2031,58,58,43890.49,45057.219,88947.709
World,2031,59,59,43289.022,44722.54,88011.563
World,2031,60,60,42783.632,44458.678,87242.31
World,2031,61,61,41797.088,43682.861,85479.948
World,2031,62,62,40463.372,42655.632,83119.004
World,2031,63,63,38516.096,40960.745,79476.841
World,2031,64,64,36761.806,39394.234,76156.041
World,2031,65,65,36103.56,39007.694,75111.254
World,2031,66,66,35276.902,38455.367,73732.269
World,2031,67,67,34650.435,38122.93,72773.365
World,2031,68,68,32807.517,36460.421,69267.939
World,2031,69,69,28738.811,32376.729,61115.54
World,2031,70,70,25996.383,29724.022,55720.405
World,2031,71,71,24908.404,28860.646,53769.05
World,2031,72,72,24148.109,28337.694,52485.803
World,2031,73,73,23730.072,28218.751,51948.823
World,2031,74,74,22419.049,27104.014,49523.063
World,2031,75,75,20886.088,25720.201,46606.289
World,2031,76,76,19572.73,24551.496,44124.226
World,2031,77,77,17894.092,22873.106,40767.198
World,2031,78,78,16466.365,21482.068,37948.433
World,2031,79,79,14908.218,19847.795,34756.013
World,2031,80,80,13334.49,18108.283,31442.772
World,2031,81,81,11934.427,16528.123,28462.55
World,2031,82,82,10415.127,14668.874,25084
World,2031,83,83,9134.362,13089.83,22224.192
World,2031,84,84,7865.817,11538.424,19404.24
World,2031,85,85,6407.945,9664.28,16072.225
World,2031,86,86,5259.891,8160.806,13420.697
World,2031,87,87,4492.278,7199.479,11691.756
World,2031,88,88,3778.84,6329.39,10108.229
World,2031,89,89,3133.867,5540.508,8674.375
World,2031,90,90,2561.789,4784.374,7346.163
World,2031,91,91,2030.495,4004.28,6034.775
World,2031,92,92,1568.977,3258.646,4827.623
World,2031,93,93,1195.824,2624.664,3820.488
World,2031,94,94,886.789,2071.235,2958.025
World,2031,95,95,636.606,1587.938,2224.544
World,2031,96,96,441.168,1177.173,1618.341
World,2031,97,97,295.729,843.813,1139.543
World,2031,98,98,194.946,597.505,792.451
World,2031,99,99,125.716,412.329,538.045
World,2031,100+,100,188.72,723.558,912.277
World,2032,0,0,66963.946,64079.815,131043.761
World,2032,1,1,66437.701,63624.658,130062.359
World,2032,2,2,66117.699,63299.916,129417.615
World,2032,3,3,65850.637,63017.501,128868.139
World,2032,4,4,65631.277,62771.87,128403.146
World,2032,5,5,65461.13,62566.563,128027.693
World,2032,6,6,65317.535,62382.33,127699.865
World,2032,7,7,65207.216,62225.272,127432.489
World,2032,8,8,65054.509,62017.143,127071.652
World,2032,9,9,64994.541,61897.392,126891.933
World,2032,10,10,65272.075,62126.266,127398.341
World,2032,11,11,65772.481,62538.141,128310.622
World,2032,12,12,67055.443,63581.953,130637.396
World,2032,13,13,68398.871,64732.839,133131.71
World,2032,14,14,69498.458,65726.592,135225.05
World,2032,15,15,70541.492,66615.197,137156.69
World,2032,16,16,70616.821,66604.804,137221.625
World,2032,17,17,70617.169,66532.155,137149.324
World,2032,18,18,70790.201,66620.973,137411.174
World,2032,19,19,71085.921,66806.896,137892.818
World,2032,20,20,70806.538,66466.392,137272.93
World,2032,21,21,69997.281,65658.058,135655.339
World,2032,22,22,69684.033,65315.601,134999.634
World,2032,23,23,69194.363,64845.548,134039.911
World,2032,24,24,68260.022,63999.182,132259.204
World,2032,25,25,67188.402,63034.135,130222.537
World,2032,26,26,66188.47,62128.284,128316.754
World,2032,27,27,65328.685,61365.862,126694.546
World,2032,28,28,64508.249,60660.757,125169.007
World,2032,29,29,63747.325,60017.766,123765.091
World,2032,30,30,63206.008,59561.382,122767.39
World,2032,31,31,62959.58,59343.338,122302.918
World,2032,32,32,62222.495,58699.993,120922.488
World,2032,33,33,61293.033,57901.192,119194.224
World,2032,34,34,60900.415,57590.271,118490.686
World,2032,35,35,60694.019,57432.846,118126.865
World,2032,36,36,60554.323,57356.878,117911.201
World,2032,37,37,60329.923,57231.15,117561.073
World,2032,38,38,60067.128,57091.52,117158.647
World,2032,39,39,59954.038,57138.675,117092.713
World,2032,40,40,60131.45,57444.389,117575.84
World,2032,41,41,61362.009,58702.567,120064.576
World,2032,42,42,61786.459,59282.12,121068.58
World,2032,43,43,60592.014,58352.804,118944.818
World,2032,44,44,59820.24,57837.726,117657.966
World,2032,45,45,58928.75,57239.901,116168.651
World,2032,46,46,57301.863,55936.967,113238.829
World,2032,47,47,55657.739,54563.504,110221.243
World,2032,48,48,54142.452,53234.813,107377.264
World,2032,49,49,53421.592,52646.162,106067.754
World,2032,50,50,52436.071,51793.87,104229.94
World,2032,51,51,50712.187,50249.935,100962.122
World,2032,52,52,49178.448,48914.173,98092.621
World,2032,53,53,47402.75,47341.079,94743.829
World,2032,54,54,45862.283,46024.579,91886.862
World,2032,55,55,45045.762,45440.596,90486.359
World,2032,56,56,44457.123,45109.965,89567.088
World,2032,57,57,44072.053,44957.281,89029.334
World,2032,58,58,43891.784,45006.517,88898.301
World,2032,59,59,43389.895,44762.15,88152.045
World,2032,60,60,42757.3,44407.721,87165.021
World,2032,61,61,42216.431,44120.3,86336.731
World,2032,62,62,41195.385,43320.374,84515.759
World,2032,63,63,39834.67,42268.997,82103.667
World,2032,64,64,37866.026,40552.482,78418.507
World,2032,65,65,36091.567,38964.101,75055.668
World,2032,66,66,35396.897,38546.681,73943.577
World,2032,67,67,34534.507,37962.211,72496.719
World,2032,68,68,33867.554,37593.454,71461.008
World,2032,69,69,32004.505,35904.563,67909.068
World,2032,70,70,27961.481,31817.226,59778.706
World,2032,71,71,25225.041,29149.735,54374.776
World,2032,72,72,24109.332,28250.47,52359.802
World,2032,73,73,23312.768,27685.29,50998.058
World,2032,74,74,22842.854,27511.235,50354.089
World,2032,75,75,21510.137,26357.803,47867.94
World,2032,76,76,19966.522,24941.341,44907.863
World,2032,77,77,18634.515,23732.856,42367.37
World,2032,78,78,16957.4,22029.164,38986.564
World,2032,79,79,15524.436,20605.431,36129.868
World,2032,80,80,13971.126,18947.069,32918.194
World,2032,81,81,12417.025,17196.615,29613.641
World,2032,82,82,11034.919,15605.844,26640.763
World,2032,83,83,9558.878,13765.88,23324.758
World,2032,84,84,8314.344,12200.928,20515.272
World,2032,85,85,7088.507,10668.075,17756.583
World,2032,86,86,5709.079,8849.487,14558.566
World,2032,87,87,4626.917,7395.108,12022.024
World,2032,88,88,3901.133,6459.2,10360.334
World,2032,89,89,3233.498,5612.91,8846.408
World,2032,90,90,2636.782,4845.872,7482.654
World,2032,91,91,2115.908,4121.042,6236.95
World,2032,92,92,1643.779,3389.876,5033.654
World,2032,93,93,1242.448,2704.034,3946.482
World,2032,94,94,924.817,2132.473,3057.29
World,2032,95,95,669.211,1647.283,2316.493
World,2032,96,96,467.855,1234.016,1701.871
World,2032,97,97,315.192,891.782,1206.974
World,2032,98,98,205.288,621.797,827.085
World,2032,99,99,131.668,427.938,559.606
World,2032,100+,100,200.462,762.405,962.867
World,2033,0,0,67114.011,64244.999,131359.011
World,2033,1,1,66580.304,63789.313,130369.617
World,2033,2,2,66263.164,63475.128,129738.292
World,2033,3,3,65988.371,63190.546,129178.917
World,2033,4,4,65743.854,62926.363,128670.217
World,2033,5,5,65539.91,62692.918,128232.828
World,2033,6,6,65382.609,62497.034,127879.643
World,2033,7,7,65250.125,62320.895,127571.02
World,2033,8,8,65149.101,62171.397,127320.499
World,2033,9,9,65003.828,61969.648,126973.476
World,2033,10,10,64948.41,61853.969,126802.379
World,2033,11,11,65226.382,62085.785,127312.167
World,2033,12,12,65723.64,62497.858,128221.497
World,2033,13,13,67001.308,63540.323,130541.631
World,2033,14,14,68337.174,64688.236,133025.41
World,2033,15,15,69431.537,65679.903,135111.44
World,2033,16,16,70483.895,66574.687,137058.582
World,2033,17,17,70578.27,66578.993,137157.263
World,2033,18,18,70603.366,66528.311,137131.677
World,2033,19,19,70800.541,66639.235,137439.776
World,2033,20,20,71115.816,66840.788,137956.604
World,2033,21,21,70857.855,66507.62,137365.475
